filename,label
img_373.png,octagon
img_374.png,ellipse
img_375.png,rectangle
img_376.png,triangle
img_377.png,ellipse
img_378.png,rectangle
img_379.png,ellipse
img_380.png,ellipse
img_381.png,octagon
img_382.png,ellipse
img_383.png,octagon
img_384.png,rectangle
img_385.png,square
img_386.png,rectangle
img_387.png,rectangle
img_388.png,rectangle
img_389.png,square
img_390.png,octagon
img_391.png,octagon
img_392.png,ellipse
img_393.png,triangle
img_394.png,hexagon
img_395.png,triangle
img_396.png,octagon
img_397.png,hexagon
img_398.png,hexagon
img_399.png,triangle
img_400.png,hexagon
img_401.png,circle
img_402.png,rectangle
img_403.png,triangle
img_404.png,triangle
img_405.png,ellipse
img_406.png,ellipse
img_407.png,circle
img_408.png,circle
img_409.png,triangle
img_410.png,circle
img_411.png,rectangle
img_412.png,square
img_413.png,triangle
img_414.png,octagon
img_415.png,square
img_416.png,circle
img_417.png,octagon
img_418.png,circle
img_419.png,rectangle
img_420.png,triangle
img_421.png,octagon
img_422.png,ellipse
img_423.png,circle
img_424.png,rectangle
img_425.png,hexagon
img_426.png,ellipse
img_427.png,hexagon
img_428.png,square
img_429.png,triangle
img_430.png,octagon
img_431.png,triangle
img_432.png,rectangle
img_433.png,rectangle
img_434.png,rectangle
img_435.png,octagon
img_436.png,hexagon
img_437.png,rectangle
img_438.png,ellipse
img_439.png,triangle
img_440.png,triangle
img_441.png,octagon
img_442.png,triangle
img_443.png,hexagon
img_444.png,octagon
img_445.png,ellipse
img_446.png,square
img_447.png,hexagon
img_448.png,circle
img_449.png,circle
img_450.png,hexagon
img_451.png,triangle
img_452.png,triangle
img_453.png,octagon
img_454.png,square
img_455.png,triangle
img_456.png,square
img_457.png,octagon
img_458.png,circle
img_459.png,ellipse
img_460.png,triangle
img_461.png,hexagon
img_462.png,octagon
img_463.png,circle
img_464.png,circle
img_465.png,octagon
img_466.png,rectangle
img_467.png,octagon
img_468.png,triangle
img_469.png,ellipse
img_470.png,square
img_471.png,ellipse
img_472.png,circle
img_473.png,rectangle
img_474.png,hexagon
img_475.png,octagon
img_476.png,circle
img_477.png,octagon
img_478.png,ellipse
img_479.png,octagon
img_480.png,octagon
img_481.png,rectangle
img_482.png,rectangle
img_483.png,ellipse
img_484.png,hexagon
img_485.png,octagon
img_486.png,octagon
img_487.png,circle
img_488.png,hexagon
img_489.png,square
img_490.png,square
img_491.png,triangle
img_492.png,circle
img_493.png,circle
img_494.png,hexagon
img_495.png,rectangle
img_496.png,circle
img_497.png,triangle
img_498.png,rectangle
img_499.png,circle
img_500.png,hexagon
img_501.png,triangle
img_502.png,hexagon
img_503.png,rectangle
img_504.png,hexagon
img_505.png,triangle
img_506.png,circle
img_507.png,rectangle
img_508.png,octagon
img_509.png,octagon
img_510.png,circle
img_511.png,hexagon
img_512.png,circle
img_513.png,triangle
img_514.png,rectangle
img_515.png,octagon
img_516.png,ellipse
img_517.png,square
img_518.png,circle
img_519.png,ellipse
img_520.png,triangle
img_521.png,octagon
img_522.png,triangle
img_523.png,hexagon
img_524.png,circle
img_525.png,hexagon
img_526.png,ellipse
img_527.png,rectangle
img_528.png,ellipse
img_529.png,circle
img_530.png,octagon
img_531.png,circle
img_532.png,triangle
img_533.png,rectangle
img_534.png,circle
img_535.png,square
img_536.png,square
img_537.png,circle
img_538.png,octagon
img_539.png,square
img_540.png,ellipse
img_541.png,triangle
img_542.png,hexagon
img_543.png,square
img_544.png,square
img_545.png,circle
img_546.png,hexagon
img_547.png,ellipse
img_548.png,ellipse
img_549.png,octagon
img_550.png,octagon
img_551.png,hexagon
img_552.png,ellipse
img_553.png,triangle
img_554.png,hexagon
img_555.png,square
img_556.png,ellipse
img_557.png,triangle
img_558.png,triangle
img_559.png,circle
img_560.png,hexagon
img_561.png,ellipse
img_562.png,rectangle
img_563.png,rectangle
img_564.png,square
img_565.png,square
img_566.png,hexagon
img_567.png,hexagon
img_568.png,hexagon
img_569.png,hexagon
img_570.png,octagon
img_571.png,square
img_572.png,square
img_573.png,hexagon
img_574.png,triangle
img_575.png,octagon
img_576.png,ellipse
img_577.png,octagon
img_578.png,hexagon
img_579.png,circle
img_580.png,octagon
img_581.png,triangle
img_582.png,ellipse
img_583.png,square
img_584.png,rectangle
img_585.png,square
img_586.png,rectangle
img_587.png,hexagon
img_588.png,rectangle
img_589.png,square
img_590.png,ellipse
img_591.png,octagon
img_592.png,rectangle
img_593.png,circle
img_594.png,octagon
img_595.png,rectangle
img_596.png,hexagon
img_597.png,rectangle
img_598.png,triangle
img_599.png,rectangle
img_600.png,rectangle
img_601.png,hexagon
img_602.png,square
img_603.png,square
img_604.png,ellipse
img_605.png,circle
img_606.png,triangle
img_607.png,triangle
img_608.png,circle
img_609.png,circle
img_610.png,triangle
img_611.png,rectangle
img_612.png,ellipse
img_613.png,square
img_614.png,triangle
img_615.png,hexagon
img_616.png,rectangle
img_617.png,rectangle
img_618.png,hexagon
img_619.png,rectangle
img_620.png,circle
img_621.png,triangle
img_622.png,rectangle
img_623.png,rectangle
img_624.png,ellipse
img_625.png,ellipse
img_626.png,circle
img_627.png,hexagon
img_628.png,ellipse
img_629.png,circle
img_630.png,square
img_631.png,octagon
img_632.png,square
img_633.png,circle
img_634.png,ellipse
img_635.png,ellipse
img_636.png,triangle
img_637.png,triangle
img_638.png,octagon
img_639.png,square
img_640.png,triangle
img_641.png,ellipse
img_642.png,square
img_643.png,square
img_644.png,triangle
img_645.png,hexagon
img_646.png,circle
img_647.png,circle
img_648.png,rectangle
img_649.png,octagon
img_650.png,octagon
img_651.png,rectangle
img_652.png,octagon
img_653.png,ellipse
img_654.png,square
img_655.png,rectangle
img_656.png,triangle
img_657.png,ellipse
img_658.png,triangle
img_659.png,ellipse
img_660.png,ellipse
img_661.png,square
img_662.png,rectangle
img_663.png,hexagon
img_664.png,triangle
img_665.png,octagon
img_666.png,hexagon
img_667.png,octagon
img_668.png,hexagon
img_669.png,octagon
img_670.png,octagon
img_671.png,ellipse
img_672.png,hexagon
img_673.png,square
img_674.png,triangle
img_675.png,triangle
img_676.png,circle
img_677.png,hexagon
img_678.png,circle
img_679.png,circle
img_680.png,ellipse
img_681.png,ellipse
img_682.png,triangle
img_683.png,octagon
img_684.png,square
img_685.png,hexagon
img_686.png,ellipse
img_687.png,square
img_688.png,rectangle
img_689.png,octagon
img_690.png,square
img_691.png,octagon
img_692.png,hexagon
img_693.png,square
img_694.png,circle
img_695.png,ellipse
img_696.png,square
img_697.png,rectangle
img_698.png,rectangle
img_699.png,square
img_700.png,square
img_701.png,rectangle
img_702.png,ellipse
img_703.png,ellipse
img_704.png,octagon
img_705.png,square
img_706.png,triangle
img_707.png,square
img_708.png,octagon
img_709.png,square
img_710.png,octagon
img_711.png,octagon
img_712.png,hexagon
img_713.png,rectangle
img_714.png,triangle
img_715.png,triangle
img_716.png,square
img_717.png,square
img_718.png,circle
img_719.png,circle
img_720.png,hexagon
img_721.png,triangle
img_722.png,ellipse
img_723.png,rectangle
img_724.png,octagon
img_725.png,square
img_726.png,circle
img_727.png,ellipse
img_728.png,circle
img_729.png,hexagon
img_730.png,circle
img_731.png,octagon
img_732.png,octagon
img_733.png,hexagon
img_734.png,hexagon
img_735.png,circle
img_736.png,triangle
img_737.png,triangle
img_738.png,octagon
img_739.png,circle
img_740.png,octagon
img_741.png,hexagon
img_742.png,octagon
img_743.png,circle
img_744.png,square
img_745.png,square
img_746.png,triangle
img_747.png,octagon
img_748.png,square
img_749.png,square
img_750.png,circle
img_751.png,octagon
img_752.png,rectangle
img_753.png,square
img_754.png,ellipse
img_755.png,ellipse
img_756.png,circle
img_757.png,octagon
img_758.png,octagon
img_759.png,octagon
img_760.png,rectangle
img_761.png,hexagon
img_762.png,triangle
img_763.png,triangle
img_764.png,rectangle
img_765.png,ellipse
img_766.png,triangle
img_767.png,square
img_768.png,square
img_769.png,square
img_770.png,hexagon
img_771.png,rectangle
img_772.png,circle
img_773.png,octagon
img_774.png,octagon
img_775.png,octagon
img_776.png,circle
img_777.png,rectangle
img_778.png,triangle
img_779.png,square
img_780.png,triangle
img_781.png,circle
img_782.png,square
img_783.png,square
img_784.png,square
img_785.png,ellipse
img_786.png,triangle
img_787.png,ellipse
img_788.png,triangle
img_789.png,hexagon
img_790.png,square
img_791.png,octagon
img_792.png,ellipse
img_793.png,hexagon
img_794.png,circle
img_795.png,circle
img_796.png,ellipse
img_797.png,octagon
img_798.png,ellipse
img_799.png,ellipse
img_800.png,triangle
img_801.png,ellipse
img_802.png,octagon
img_803.png,square
img_804.png,triangle
img_805.png,rectangle
img_806.png,triangle
img_807.png,square
img_808.png,rectangle
img_809.png,square
img_810.png,circle
img_811.png,octagon
img_812.png,ellipse
img_813.png,square
img_814.png,circle
img_815.png,triangle
img_816.png,triangle
img_817.png,octagon
img_818.png,rectangle
img_819.png,ellipse
img_820.png,circle
img_821.png,circle
img_822.png,octagon
img_823.png,circle
img_824.png,rectangle
img_825.png,triangle
img_826.png,octagon
img_827.png,circle
img_828.png,hexagon
img_829.png,square
img_830.png,triangle
img_831.png,hexagon
img_832.png,hexagon
img_833.png,circle
img_834.png,rectangle
img_835.png,hexagon
img_836.png,square
img_837.png,circle
img_838.png,octagon
img_839.png,rectangle
img_840.png,triangle
img_841.png,triangle
img_842.png,rectangle
img_843.png,ellipse
img_844.png,octagon
img_845.png,ellipse
img_846.png,square
img_847.png,circle
img_848.png,triangle
img_849.png,hexagon
img_850.png,octagon
img_851.png,rectangle
img_852.png,octagon
img_853.png,triangle
img_854.png,hexagon
img_855.png,octagon
img_856.png,octagon
img_857.png,octagon
img_858.png,ellipse
img_859.png,circle
img_860.png,square
img_861.png,octagon
img_862.png,octagon
img_863.png,rectangle
img_864.png,square
img_865.png,ellipse
img_866.png,circle
img_867.png,octagon
img_868.png,ellipse
img_869.png,ellipse
img_870.png,square
img_871.png,hexagon
img_872.png,rectangle
img_873.png,hexagon
img_874.png,hexagon
img_875.png,octagon
img_876.png,octagon
img_877.png,triangle
img_878.png,hexagon
img_879.png,hexagon
img_880.png,ellipse
img_881.png,hexagon
img_882.png,hexagon
img_883.png,triangle
img_884.png,square
img_885.png,octagon
img_886.png,rectangle
img_887.png,hexagon
img_888.png,rectangle
img_889.png,square
img_890.png,hexagon
img_891.png,circle
img_892.png,circle
img_893.png,hexagon
img_894.png,circle
img_895.png,hexagon
img_896.png,hexagon
img_897.png,square
img_898.png,ellipse
img_899.png,triangle
img_900.png,hexagon
img_901.png,triangle
img_902.png,triangle
img_903.png,ellipse
img_904.png,ellipse
img_905.png,rectangle
img_906.png,octagon
img_907.png,circle
img_908.png,square
img_909.png,rectangle
img_910.png,ellipse
img_911.png,rectangle
img_912.png,ellipse
img_913.png,circle
img_914.png,circle
img_915.png,ellipse
img_916.png,circle
img_917.png,hexagon
img_918.png,ellipse
img_919.png,hexagon
img_920.png,circle
img_921.png,triangle
img_922.png,ellipse
img_923.png,square
img_924.png,triangle
img_925.png,ellipse
img_926.png,triangle
img_927.png,rectangle
img_928.png,circle
img_929.png,rectangle
img_930.png,ellipse
img_931.png,triangle
img_932.png,hexagon
img_933.png,octagon
img_934.png,hexagon
img_935.png,ellipse
img_936.png,ellipse
img_937.png,octagon
img_938.png,hexagon
img_939.png,hexagon
img_940.png,ellipse
img_941.png,triangle
img_942.png,hexagon
img_943.png,triangle
img_944.png,square
img_945.png,triangle
img_946.png,triangle
img_947.png,ellipse
img_948.png,square
img_949.png,ellipse
img_950.png,triangle
img_951.png,square
img_952.png,circle
img_953.png,square
img_954.png,rectangle
img_955.png,rectangle
img_956.png,hexagon
img_957.png,hexagon
img_958.png,rectangle
img_959.png,ellipse
img_960.png,circle
img_961.png,square
img_962.png,circle
img_963.png,circle
img_964.png,ellipse
img_965.png,square
img_966.png,hexagon
img_967.png,circle
img_968.png,rectangle
img_969.png,hexagon
img_970.png,ellipse
img_971.png,circle
img_972.png,square
img_973.png,ellipse
img_974.png,circle
img_975.png,hexagon
img_976.png,square
img_977.png,octagon
img_978.png,circle
img_979.png,triangle
img_980.png,triangle
img_981.png,triangle
img_982.png,ellipse
img_983.png,triangle
img_984.png,circle
img_985.png,hexagon
img_986.png,ellipse
img_987.png,rectangle
img_988.png,rectangle
img_989.png,rectangle
img_990.png,rectangle
img_991.png,circle
img_992.png,square
img_993.png,ellipse
img_994.png,hexagon
img_995.png,hexagon
img_996.png,rectangle
img_997.png,square
img_998.png,octagon
img_999.png,circle
img_1000.png,octagon
img_1001.png,octagon
img_1002.png,octagon
img_1003.png,rectangle
img_1004.png,triangle
img_1005.png,hexagon
img_1006.png,triangle
img_1007.png,hexagon
img_1008.png,octagon
img_1009.png,ellipse
img_1010.png,ellipse
img_1011.png,square
img_1012.png,ellipse
img_1013.png,octagon
img_1014.png,rectangle
img_1015.png,rectangle
img_1016.png,square
img_1017.png,octagon
img_1018.png,rectangle
img_1019.png,rectangle
img_1020.png,square
img_1021.png,circle
img_1022.png,octagon
img_1023.png,square
img_1024.png,hexagon
img_1025.png,rectangle
img_1026.png,octagon
img_1027.png,ellipse
img_1028.png,rectangle
img_1029.png,circle
img_1030.png,circle
img_1031.png,ellipse
img_1032.png,square
img_1033.png,octagon
img_1034.png,octagon
img_1035.png,square
img_1036.png,triangle
img_1037.png,circle
img_1038.png,hexagon
img_1039.png,ellipse
img_1040.png,hexagon
img_1041.png,hexagon
img_1042.png,ellipse
img_1043.png,octagon
img_1044.png,triangle
img_1045.png,ellipse
img_1046.png,square
img_1047.png,ellipse
img_1048.png,octagon
img_1049.png,rectangle
img_1050.png,circle
img_1051.png,rectangle
img_1052.png,triangle
img_1053.png,circle
img_1054.png,octagon
img_1055.png,ellipse
img_1056.png,ellipse
img_1057.png,triangle
img_1058.png,square
img_1059.png,triangle
img_1060.png,hexagon
img_1061.png,octagon
img_1062.png,octagon
img_1063.png,circle
img_1064.png,ellipse
img_1065.png,square
img_1066.png,square
img_1067.png,circle
img_1068.png,square
img_1069.png,ellipse
img_1070.png,hexagon
img_1071.png,rectangle
img_1072.png,square
img_1073.png,circle
img_1074.png,octagon
img_1075.png,circle
img_1076.png,ellipse
img_1077.png,ellipse
img_1078.png,circle
img_1079.png,rectangle
img_1080.png,rectangle
img_1081.png,circle
img_1082.png,square
img_1083.png,triangle
img_1084.png,circle
img_1085.png,square
img_1086.png,hexagon
img_1087.png,octagon
img_1088.png,hexagon
img_1089.png,hexagon
img_1090.png,circle
img_1091.png,rectangle
img_1092.png,octagon
img_1093.png,octagon
img_1094.png,ellipse
img_1095.png,square
img_1096.png,ellipse
img_1097.png,hexagon
img_1098.png,ellipse
img_1099.png,circle
img_1100.png,rectangle
img_1101.png,rectangle
img_1102.png,ellipse
img_1103.png,rectangle
img_1104.png,circle
img_1105.png,triangle
img_1106.png,ellipse
img_1107.png,square
img_1108.png,octagon
img_1109.png,hexagon
img_1110.png,ellipse
img_1111.png,square
img_1112.png,rectangle
img_1113.png,triangle
img_1114.png,square
img_1115.png,triangle
img_1116.png,ellipse
img_1117.png,ellipse
img_1118.png,triangle
img_1119.png,triangle
img_1120.png,ellipse
img_1121.png,triangle
img_1122.png,ellipse
img_1123.png,circle
img_1124.png,hexagon
img_1125.png,ellipse
img_1126.png,triangle
img_1127.png,square
img_1128.png,square
img_1129.png,rectangle
img_1130.png,hexagon
img_1131.png,square
img_1132.png,triangle
img_1133.png,triangle
img_1134.png,circle
img_1135.png,square
img_1136.png,octagon
img_1137.png,triangle
img_1138.png,octagon
img_1139.png,square
img_1140.png,circle
img_1141.png,circle
img_1142.png,square
img_1143.png,octagon
img_1144.png,circle
img_1145.png,hexagon
img_1146.png,ellipse
img_1147.png,octagon
img_1148.png,circle
img_1149.png,ellipse
img_1150.png,square
img_1151.png,octagon
img_1152.png,circle
img_1153.png,octagon
img_1154.png,hexagon
img_1155.png,triangle
img_1156.png,triangle
img_1157.png,octagon
img_1158.png,hexagon
img_1159.png,octagon
img_1160.png,square
img_1161.png,hexagon
img_1162.png,ellipse
img_1163.png,triangle
img_1164.png,hexagon
img_1165.png,circle
img_1166.png,ellipse
img_1167.png,triangle
img_1168.png,circle
img_1169.png,octagon
img_1170.png,triangle
img_1171.png,circle
img_1172.png,rectangle
img_1173.png,ellipse
img_1174.png,triangle
img_1175.png,octagon
img_1176.png,ellipse
img_1177.png,rectangle
img_1178.png,ellipse
img_1179.png,square
img_1180.png,octagon
img_1181.png,octagon
img_1182.png,triangle
img_1183.png,octagon
img_1184.png,triangle
img_1185.png,circle
img_1186.png,square
img_1187.png,circle
img_1188.png,hexagon
img_1189.png,rectangle
img_1190.png,circle
img_1191.png,circle
img_1192.png,triangle
img_1193.png,hexagon
img_1194.png,circle
img_1195.png,rectangle
img_1196.png,rectangle
img_1197.png,circle
img_1198.png,ellipse
img_1199.png,circle
img_1200.png,rectangle
img_1201.png,circle
img_1202.png,ellipse
img_1203.png,hexagon
img_1204.png,square
img_1205.png,rectangle
img_1206.png,triangle
img_1207.png,triangle
img_1208.png,rectangle
img_1209.png,octagon
img_1210.png,triangle
img_1211.png,triangle
img_1212.png,square
img_1213.png,rectangle
img_1214.png,octagon
img_1215.png,triangle
img_1216.png,triangle
img_1217.png,ellipse
img_1218.png,rectangle
img_1219.png,octagon
img_1220.png,octagon
img_1221.png,circle
img_1222.png,triangle
img_1223.png,rectangle
img_1224.png,triangle
img_1225.png,square
img_1226.png,ellipse
img_1227.png,octagon
img_1228.png,triangle
img_1229.png,triangle
img_1230.png,triangle
img_1231.png,circle
img_1232.png,square
img_1233.png,circle
img_1234.png,triangle
img_1235.png,octagon
img_1236.png,circle
img_1237.png,hexagon
img_1238.png,circle
img_1239.png,circle
img_1240.png,circle
img_1241.png,rectangle
img_1242.png,rectangle
img_1243.png,circle
img_1244.png,circle
img_1245.png,ellipse
img_1246.png,rectangle
img_1247.png,ellipse
img_1248.png,square
img_1249.png,hexagon
img_1250.png,octagon
img_1251.png,rectangle
img_1252.png,circle
img_1253.png,square
img_1254.png,octagon
img_1255.png,hexagon
img_1256.png,square
img_1257.png,triangle
img_1258.png,hexagon
img_1259.png,ellipse
img_1260.png,triangle
img_1261.png,hexagon
img_1262.png,ellipse
img_1263.png,circle
img_1264.png,triangle
img_1265.png,ellipse
img_1266.png,ellipse
img_1267.png,triangle
img_1268.png,ellipse
img_1269.png,triangle
img_1270.png,circle
img_1271.png,rectangle
img_1272.png,square
img_1273.png,octagon
img_1274.png,ellipse
img_1275.png,square
img_1276.png,rectangle
img_1277.png,triangle
img_1278.png,square
img_1279.png,octagon
img_1280.png,circle
img_1281.png,square
img_1282.png,circle
img_1283.png,triangle
img_1284.png,square
img_1285.png,octagon
img_1286.png,rectangle
img_1287.png,ellipse
img_1288.png,octagon
img_1289.png,octagon
img_1290.png,square
img_1291.png,ellipse
img_1292.png,ellipse
img_1293.png,octagon
img_1294.png,square
img_1295.png,circle
img_1296.png,octagon
img_1297.png,octagon
img_1298.png,hexagon
img_1299.png,square
img_1300.png,square
img_1301.png,octagon
img_1302.png,hexagon
img_1303.png,ellipse
img_1304.png,rectangle
img_1305.png,triangle
img_1306.png,square
img_1307.png,square
img_1308.png,square
img_1309.png,rectangle
img_1310.png,triangle
img_1311.png,square
img_1312.png,hexagon
img_1313.png,hexagon
img_1314.png,octagon
img_1315.png,hexagon
img_1316.png,circle
img_1317.png,hexagon
img_1318.png,octagon
img_1319.png,octagon
img_1320.png,ellipse
img_1321.png,rectangle
img_1322.png,ellipse
img_1323.png,octagon
img_1324.png,rectangle
img_1325.png,rectangle
img_1326.png,octagon
img_1327.png,ellipse
img_1328.png,rectangle
img_1329.png,circle
img_1330.png,octagon
img_1331.png,circle
img_1332.png,hexagon
img_1333.png,rectangle
img_1334.png,octagon
img_1335.png,hexagon
img_1336.png,hexagon
img_1337.png,octagon
img_1338.png,circle
img_1339.png,rectangle
img_1340.png,rectangle
img_1341.png,octagon
img_1342.png,ellipse
img_1343.png,octagon
img_1344.png,square
img_1345.png,rectangle
img_1346.png,circle
img_1347.png,octagon
img_1348.png,triangle
img_1349.png,octagon
img_1350.png,square
img_1351.png,square
img_1352.png,hexagon
img_1353.png,triangle
img_1354.png,ellipse
img_1355.png,rectangle
img_1356.png,rectangle
img_1357.png,hexagon
img_1358.png,rectangle
img_1359.png,octagon
img_1360.png,hexagon
img_1361.png,triangle
img_1362.png,square
